amfi_code,date,nav
120844,2023-08-24,3650.8288
120844,2023-08-25,3650.8288
120844,2023-08-26,3650.8288
120844,2023-08-27,3650.8288
120844,2023-08-28,3650.8288
120844,2023-08-29,3650.8288
120844,2023-08-30,3650.8288
120844,2023-08-31,3650.8288
120844,2023-09-01,3425.8891
120844,2023-09-02,3446.1827
120844,2023-09-03,3463.4859
120844,2023-09-04,3463.4859
120844,2023-09-05,3509.2863
120844,2023-09-06,3517.0352
120844,2023-09-07,3517.0352
120844,2023-09-08,3562.1419
120844,2023-09-09,3562.1419
120844,2023-09-10,3604.1801
120844,2023-09-11,3625.6876
120844,2023-09-12,3625.6876
120844,2023-09-13,3625.6876
120844,2023-09-14,3625.6876
120844,2023-09-15,3625.6876
120844,2023-09-16,3625.6876
120844,2023-09-17,3625.6876
120844,2023-09-18,3625.6876
120844,2023-09-19,3625.6876
120844,2023-09-20,3625.6876
120844,2023-09-21,3625.6876
120844,2023-09-22,3625.6876
120844,2023-09-23,3625.6876
120844,2023-09-24,3625.6876
120844,2023-09-25,3625.6876
120844,2023-09-26,3625.6876
120844,2023-09-27,3625.6876
120844,2023-09-28,3625.6876
120844,2023-09-29,3625.6876
120844,2023-09-30,3625.6876
120844,2023-10-01,3426.2495
120844,2023-10-02,3445.755
120844,2023-10-03,3465.3754
120844,2023-10-04,3486.4703
120844,2023-10-05,3511.002
120844,2023-10-06,3511.002
120844,2023-10-07,3530.691
120844,2023-10-08,3563.4301
120844,2023-10-09,3563.4301
120844,2023-10-10,3603.5781
120844,2023-10-11,3629.539
120844,2023-10-12,3629.539
120844,2023-10-13,3629.539
120844,2023-10-14,3629.539
120844,2023-10-15,3629.539
120844,2023-10-16,3629.539
120844,2023-10-17,3629.539
120844,2023-10-18,3629.539
120844,2023-10-19,3629.539
120844,2023-10-20,3629.539
120844,2023-10-21,3629.539
120844,2023-10-22,3629.539
120844,2023-10-23,3629.539
120844,2023-10-24,3629.539
120844,2023-10-25,3629.539
120844,2023-10-26,3629.539
120844,2023-10-27,3629.539
120844,2023-10-28,3629.539
120844,2023-10-29,3629.539
120844,2023-10-30,3629.539
120844,2023-10-31,3629.539
120844,2023-11-01,3427.5002
120844,2023-11-02,3427.5002
120844,2023-11-03,3427.5002
120844,2023-11-04,3488.6783
120844,2023-11-05,3511.6875
120844,2023-11-06,3511.6875
120844,2023-11-07,3532.6457
120844,2023-11-08,3564.8649
120844,2023-11-09,3579.7449
120844,2023-11-10,3603.2386
120844,2023-11-11,3603.2386
120844,2023-11-12,3653.8711
120844,2023-11-13,3653.8711
120844,2023-11-14,3653.8711
120844,2023-11-15,3653.8711
120844,2023-11-16,3653.8711
120844,2023-11-17,3653.8711
120844,2023-11-18,3653.8711
120844,2023-11-19,3653.8711
120844,2023-11-20,3653.8711
120844,2023-11-21,3653.8711
120844,2023-11-22,3653.8711
120844,2023-11-23,3653.8711
120844,2023-11-24,3653.8711
120844,2023-11-25,3653.8711
120844,2023-11-26,3653.8711
120844,2023-11-27,3653.8711
120844,2023-11-28,3653.8711
120844,2023-11-29,3653.8711
120844,2023-11-30,3653.8711
120844,2023-12-01,3428.6588
120844,2023-12-02,3428.6588
120844,2023-12-03,3428.6588
120844,2023-12-04,3489.4122
120844,2023-12-05,3513.3653
120844,2023-12-06,3516.6656
120844,2023-12-07,3534.3755
120844,2023-12-08,3534.3755
120844,2023-12-09,3582.0959
120844,2023-12-10,3603.8126
120844,2023-12-11,3603.8126
120844,2023-12-12,3653.3679
120844,2023-12-13,3653.3679
120844,2023-12-14,3653.3679
120844,2023-12-15,3653.3679
120844,2023-12-16,3653.3679
120844,2023-12-17,3653.3679
120844,2023-12-18,3653.3679
120844,2023-12-19,3653.3679
120844,2023-12-20,3653.3679
120844,2023-12-21,3653.3679
120844,2023-12-22,3653.3679
120844,2023-12-23,3653.3679
120844,2023-12-24,3653.3679
120844,2023-12-25,3653.3679
120844,2023-12-26,3653.3679
120844,2023-12-27,3653.3679
120844,2023-12-28,3653.3679
120844,2023-12-29,3653.3679
120844,2023-12-30,3653.3679
120844,2023-12-31,3653.3679
120844,2024-01-01,3658.5844
120844,2024-01-02,3681.0123
120844,2024-01-03,3700.9767
120844,2024-01-04,3726.646
120844,2024-01-05,3735.9909
120844,2024-01-06,3735.9909
120844,2024-01-07,3769.772
120844,2024-01-08,3791.261
120844,2024-01-09,3791.261
120844,2024-01-10,3816.6078
120844,2024-01-11,3839.041
120844,2024-01-12,3839.041
120844,2024-01-13,3839.041
120844,2024-01-14,3839.041
120844,2024-01-15,3839.041
120844,2024-01-16,3839.041
120844,2024-01-17,3839.041
120844,2024-01-18,3839.041
120844,2024-01-19,3839.041
120844,2024-01-20,3839.041
120844,2024-01-21,3839.041
120844,2024-01-22,3839.041
120844,2024-01-23,3839.041
120844,2024-01-24,3839.041
120844,2024-01-25,3839.041
120844,2024-01-26,3839.041
120844,2024-01-27,3839.041
120844,2024-01-28,3839.041
120844,2024-01-29,3839.041
120844,2024-01-30,3839.041
120844,2024-01-31,3839.041
120844,2024-02-01,3660.0891
120844,2024-02-02,3680.7599
120844,2024-02-03,3680.7599
120844,2024-02-04,3727.3464
120844,2024-02-05,3738.3633
120844,2024-02-06,3738.3633
120844,2024-02-07,3771.6891
120844,2024-02-08,3791.1181
120844,2024-02-09,3806.1149
120844,2024-02-10,3816.7925
120844,2024-02-11,3816.7925
120844,2024-02-12,3852.6265
120844,2024-02-13,3852.6265
120844,2024-02-14,3852.6265
120844,2024-02-15,3852.6265
120844,2024-02-16,3852.6265
120844,2024-02-17,3852.6265
120844,2024-02-18,3852.6265
120844,2024-02-19,3852.6265
120844,2024-02-20,3852.6265
120844,2024-02-21,3852.6265
120844,2024-02-22,3852.6265
120844,2024-02-23,3852.6265
120844,2024-02-24,3852.6265
120844,2024-02-25,3852.6265
120844,2024-02-26,3852.6265
120844,2024-02-27,3852.6265
120844,2024-02-28,3852.6265
120844,2024-02-29,3852.6265
120844,2024-03-01,3660.5723
120844,2024-03-02,3660.5723
120844,2024-03-03,3660.5723
120844,2024-03-04,3729.9741
120844,2024-03-05,3738.8984
120844,2024-03-06,3747.5702
120844,2024-03-07,3772.126
120844,2024-03-08,3772.126
120844,2024-03-09,3804.759
120844,2024-03-10,3817.5112
120844,2024-03-11,3817.5112
120844,2024-03-12,3852.5235
120844,2024-03-13,3852.5235
120844,2024-03-14,3852.5235
120844,2024-03-15,3852.5235
120844,2024-03-16,3852.5235
120844,2024-03-17,3852.5235
120844,2024-03-18,3852.5235
120844,2024-03-19,3852.5235
120844,2024-03-20,3852.5235
120844,2024-03-21,3852.5235
120844,2024-03-22,3852.5235
120844,2024-03-23,3852.5235
120844,2024-03-24,3852.5235
120844,2024-03-25,3852.5235
120844,2024-03-26,3852.5235
120844,2024-03-27,3852.5235
120844,2024-03-28,3852.5235
120844,2024-03-29,3852.5235
120844,2024-03-30,3852.5235
120844,2024-03-31,3852.5235
120844,2024-04-01,3661.9484
120844,2024-04-02,3661.9484
120844,2024-04-03,3701.4831
120844,2024-04-04,3730.6556
120844,2024-04-05,3730.6556
120844,2024-04-06,3748.384
120844,2024-04-07,3774.4053
120844,2024-04-08,3774.4053
120844,2024-04-09,3804.8528
120844,2024-04-10,3818.3422
120844,2024-04-11,3840.2247
120844,2024-04-12,3855.5611
120844,2024-04-13,3855.5611
120844,2024-04-14,3855.5611
120844,2024-04-15,3855.5611
120844,2024-04-16,3855.5611
120844,2024-04-17,3855.5611
120844,2024-04-18,3855.5611
120844,2024-04-19,3855.5611
120844,2024-04-20,3855.5611
120844,2024-04-21,3855.5611
120844,2024-04-22,3855.5611
120844,2024-04-23,3855.5611
120844,2024-04-24,3855.5611
120844,2024-04-25,3855.5611
120844,2024-04-26,3855.5611
120844,2024-04-27,3855.5611
120844,2024-04-28,3855.5611
120844,2024-04-29,3855.5611
120844,2024-04-30,3855.5611
120844,2024-05-01,3662.7684
120844,2024-05-02,3682.5649
120844,2024-05-03,3703.3351
120844,2024-05-04,3733.0915
120844,2024-05-05,3733.0915
120844,2024-05-06,3749.942
120844,2024-05-07,3776.0427
120844,2024-05-08,3789.2308
120844,2024-05-09,3805.4805
120844,2024-05-10,3805.4805
120844,2024-05-11,3841.0254
120844,2024-05-12,3856.3539
120844,2024-05-13,3856.3539
120844,2024-05-14,3856.3539
120844,2024-05-15,3856.3539
120844,2024-05-16,3856.3539
120844,2024-05-17,3856.3539
120844,2024-05-18,3856.3539
120844,2024-05-19,3856.3539
120844,2024-05-20,3856.3539
120844,2024-05-21,3856.3539
120844,2024-05-22,3856.3539
120844,2024-05-23,3856.3539
120844,2024-05-24,3856.3539
120844,2024-05-25,3856.3539
120844,2024-05-26,3856.3539
120844,2024-05-27,3856.3539
120844,2024-05-28,3856.3539
120844,2024-05-29,3856.3539
120844,2024-05-30,3856.3539
120844,2024-05-31,3856.3539
120844,2024-06-01,3856.3539
120844,2024-06-02,3683.6494
120844,2024-06-03,3702.4118
120844,2024-06-04,3702.4118
120844,2024-06-05,3739.1608
120844,2024-06-06,3752.6739
120844,2024-06-07,3752.6739
120844,2024-06-08,3792.6558
120844,2024-06-09,3805.5998
120844,2024-06-10,3805.5998
120844,2024-06-11,3840.657
120844,2024-06-12,3857.4462
120844,2024-06-13,3857.4462
120844,2024-06-14,3857.4462
120844,2024-06-15,3857.4462
120844,2024-06-16,3857.4462
120844,2024-06-17,3857.4462
120844,2024-06-18,3857.4462
120844,2024-06-19,3857.4462
120844,2024-06-20,3857.4462
120844,2024-06-21,3857.4462
120844,2024-06-22,3857.4462
120844,2024-06-23,3857.4462
120844,2024-06-24,3857.4462
120844,2024-06-25,3857.4462
120844,2024-06-26,3857.4462
120844,2024-06-27,3857.4462
120844,2024-06-28,3857.4462
120844,2024-06-29,3857.4462
120844,2024-06-30,3857.4462
120844,2024-07-01,3857.4462
120844,2024-07-02,3683.6991
120844,2024-07-03,3702.9523
120844,2024-07-04,3702.9523
120844,2024-07-05,3739.6375
120844,2024-07-06,3753.0671
120844,2024-07-07,3753.0671
120844,2024-07-08,3792.4769
120844,2024-07-09,3792.4769
120844,2024-07-10,3820.2348
120844,2024-07-11,3839.9014
120844,2024-07-12,3839.9014
120844,2024-07-13,3839.9014
120844,2024-07-14,3839.9014
120844,2024-07-15,3839.9014
120844,2024-07-16,3839.9014
120844,2024-07-17,3839.9014
120844,2024-07-18,3839.9014
120844,2024-07-19,3839.9014
120844,2024-07-20,3839.9014
120844,2024-07-21,3839.9014
120844,2024-07-22,3839.9014
120844,2024-07-23,3839.9014
120844,2024-07-24,3839.9014
120844,2024-07-25,3839.9014
120844,2024-07-26,3839.9014
120844,2024-07-27,3839.9014
120844,2024-07-28,3839.9014
120844,2024-07-29,3839.9014
120844,2024-07-30,3839.9014
120844,2024-07-31,3839.9014
120844,2024-08-01,3661.3478
120844,2024-08-02,3684.7881
120844,2024-08-03,3705.1568
120844,2024-08-04,3733.3834
120844,2024-08-05,3739.2968
120844,2024-08-06,3739.2968
120844,2024-08-07,3775.8273
120844,2024-08-08,3793.6661
120844,2024-08-09,3793.6661
120844,2024-08-10,3820.7022
120844,2024-08-11,3838.7465
120844,2024-08-12,3838.7465
120844,2024-08-13,3838.7465
120844,2024-08-14,3838.7465
120844,2024-08-15,3838.7465
120844,2024-08-16,3838.7465
120844,2024-08-17,3838.7465
120844,2024-08-18,3838.7465
120844,2024-08-19,3838.7465
120844,2024-08-20,3838.7465
120844,2024-08-21,3838.7465
120844,2024-08-22,3838.7465
120844,2024-08-23,3838.7465
120844,2024-08-24,3838.7465
120844,2024-08-25,3838.7465
120844,2024-08-26,3838.7465
120844,2024-08-27,3838.7465
120844,2024-08-28,3838.7465
120844,2024-08-29,3838.7465
120844,2024-08-30,3838.7465
120844,2024-08-31,3838.7465
120844,2024-09-01,3663.7993
120844,2024-09-02,3685.0339
120844,2024-09-03,3685.0339
120844,2024-09-04,3733.7692
120844,2024-09-05,3738.7435
120844,2024-09-06,3738.7435
120844,2024-09-07,3776.6343
120844,2024-09-08,3794.4549
120844,2024-09-09,3806.1616
120844,2024-09-10,3822.5868
120844,2024-09-11,3822.5868
120844,2024-09-12,3857.9469
120844,2024-09-13,3857.9469
120844,2024-09-14,3857.9469
120844,2024-09-15,3857.9469
120844,2024-09-16,3857.9469
120844,2024-09-17,3857.9469
120844,2024-09-18,3857.9469
120844,2024-09-19,3857.9469
120844,2024-09-20,3857.9469
120844,2024-09-21,3857.9469
120844,2024-09-22,3857.9469
120844,2024-09-23,3857.9469
120844,2024-09-24,3857.9469
120844,2024-09-25,3857.9469
120844,2024-09-26,3857.9469
120844,2024-09-27,3857.9469
120844,2024-09-28,3857.9469
120844,2024-09-29,3857.9469
120844,2024-09-30,3857.9469
120844,2024-10-01,3667.1351
120844,2024-10-02,3667.1351
120844,2024-10-03,3667.1351
120844,2024-10-04,3735.2988
120844,2024-10-05,3737.7702
120844,2024-10-06,3754.8543
120844,2024-10-07,3776.6859
120844,2024-10-08,3776.6859
120844,2024-10-09,3808.7018
120844,2024-10-10,3824.0245
120844,2024-10-11,3824.0245
120844,2024-10-12,3860.4
120844,2024-10-13,3860.4
120844,2024-10-14,3860.4
120844,2024-10-15,3860.4
120844,2024-10-16,3860.4
120844,2024-10-17,3860.4
120844,2024-10-18,3860.4
120844,2024-10-19,3860.4
120844,2024-10-20,3860.4
120844,2024-10-21,3860.4
120844,2024-10-22,3860.4
120844,2024-10-23,3860.4
120844,2024-10-24,3860.4
120844,2024-10-25,3860.4
120844,2024-10-26,3860.4
120844,2024-10-27,3860.4
120844,2024-10-28,3860.4
120844,2024-10-29,3860.4
120844,2024-10-30,3860.4
120844,2024-10-31,3860.4
120844,2024-11-01,3667.8769
120844,2024-11-02,3667.8769
120844,2024-11-03,3705.9162
120844,2024-11-04,3738.1082
120844,2024-11-05,3738.1082
120844,2024-11-06,3754.8497
120844,2024-11-07,3777.8801
120844,2024-11-08,3777.8801
120844,2024-11-09,3809.0342
120844,2024-11-10,3824.8823
120844,2024-11-11,3838.7744
120844,2024-11-12,3861.6387
120844,2024-11-13,3861.6387
120844,2024-11-14,3861.6387
120844,2024-11-15,3861.6387
120844,2024-11-16,3861.6387
120844,2024-11-17,3861.6387
120844,2024-11-18,3861.6387
120844,2024-11-19,3861.6387
120844,2024-11-20,3861.6387
120844,2024-11-21,3861.6387
120844,2024-11-22,3861.6387
120844,2024-11-23,3861.6387
120844,2024-11-24,3861.6387
120844,2024-11-25,3861.6387
120844,2024-11-26,3861.6387
120844,2024-11-27,3861.6387
120844,2024-11-28,3861.6387
120844,2024-11-29,3861.6387
120844,2024-11-30,3861.6387
120844,2024-12-01,3667.7856
120844,2024-12-02,3685.0747
120844,2024-12-03,3707.1908
120844,2024-12-04,3738.8231
120844,2024-12-05,3738.8231
120844,2024-12-06,3756.2086
120844,2024-12-07,3777.9246
120844,2024-12-08,3796.5065
120844,2024-12-09,3809.6077
120844,2024-12-10,3809.6077
120844,2024-12-11,3837.2368
120844,2024-12-12,3863.5607
120844,2024-12-13,3863.5607
120844,2024-12-14,3863.5607
120844,2024-12-15,3863.5607
120844,2024-12-16,3863.5607
120844,2024-12-17,3863.5607
120844,2024-12-18,3863.5607
120844,2024-12-19,3863.5607
120844,2024-12-20,3863.5607
120844,2024-12-21,3863.5607
120844,2024-12-22,3863.5607
120844,2024-12-23,3863.5607
120844,2024-12-24,3863.5607
120844,2024-12-25,3863.5607
120844,2024-12-26,3863.5607
120844,2024-12-27,3863.5607
120844,2024-12-28,3863.5607
120844,2024-12-29,3863.5607
120844,2024-12-30,3863.5607
120844,2024-12-31,3863.5607
120844,2025-01-01,3880.2218
120844,2025-01-02,3880.2218
120844,2025-01-03,3880.2218
120844,2025-01-04,3938.0975
120844,2025-01-05,3963.0779
120844,2025-01-06,3963.0779
120844,2025-01-07,4000.5594
120844,2025-01-08,4028.2767
120844,2025-01-09,4041.6833
120844,2025-01-10,4066.9471
120844,2025-01-11,4066.9471
120844,2025-01-12,4122.2745
120844,2025-01-13,4122.2745
120844,2025-01-14,4122.2745
120844,2025-01-15,4122.2745
120844,2025-01-16,4122.2745
120844,2025-01-17,4122.2745
120844,2025-01-18,4122.2745
120844,2025-01-19,4122.2745
120844,2025-01-20,4122.2745
120844,2025-01-21,4122.2745
120844,2025-01-22,4122.2745
120844,2025-01-23,4122.2745
120844,2025-01-24,4122.2745
120844,2025-01-25,4122.2745
120844,2025-01-26,4122.2745
120844,2025-01-27,4122.2745
120844,2025-01-28,4122.2745
120844,2025-01-29,4122.2745
120844,2025-01-30,4122.2745
120844,2025-01-31,4122.2745
120844,2025-02-01,3882.0242
120844,2025-02-02,3882.0242
120844,2025-02-03,3882.0242
120844,2025-02-04,3937.2969
120844,2025-02-05,3964.7668
120844,2025-02-06,3987.0773
120844,2025-02-07,4002.7124
120844,2025-02-08,4002.7124
120844,2025-02-09,4042.1931
120844,2025-02-10,4068.8824
120844,2025-02-11,4068.8824
120844,2025-02-12,4122.9274
120844,2025-02-13,4122.9274
120844,2025-02-14,4122.9274
120844,2025-02-15,4122.9274
120844,2025-02-16,4122.9274
120844,2025-02-17,4122.9274
120844,2025-02-18,4122.9274
120844,2025-02-19,4122.9274
120844,2025-02-20,4122.9274
120844,2025-02-21,4122.9274
120844,2025-02-22,4122.9274
120844,2025-02-23,4122.9274
120844,2025-02-24,4122.9274
120844,2025-02-25,4122.9274
120844,2025-02-26,4122.9274
120844,2025-02-27,4122.9274
120844,2025-02-28,4122.9274
120844,2025-03-01,3881.8205
120844,2025-03-02,3896.235
120844,2025-03-03,3916.9478
120844,2025-03-04,3939.0304
120844,2025-03-05,3939.0304
120844,2025-03-06,3989.0119
120844,2025-03-07,4004.3468
120844,2025-03-08,4004.3468
120844,2025-03-09,4042.152
120844,2025-03-10,4067.0324
120844,2025-03-11,4094.4811
120844,2025-03-12,4125.4619
120844,2025-03-13,4125.4619
120844,2025-03-14,4125.4619
120844,2025-03-15,4125.4619
120844,2025-03-16,4125.4619
120844,2025-03-17,4125.4619
120844,2025-03-18,4125.4619
120844,2025-03-19,4125.4619
120844,2025-03-20,4125.4619
120844,2025-03-21,4125.4619
120844,2025-03-22,4125.4619
120844,2025-03-23,4125.4619
120844,2025-03-24,4125.4619
120844,2025-03-25,4125.4619
120844,2025-03-26,4125.4619
120844,2025-03-27,4125.4619
120844,2025-03-28,4125.4619
120844,2025-03-29,4125.4619
120844,2025-03-30,4125.4619
120844,2025-03-31,4125.4619
120844,2025-04-01,4125.4619
120844,2025-04-02,3896.4527
120844,2025-04-03,3917.5812
120844,2025-04-04,3940.5333
120844,2025-04-05,3940.5333
120844,2025-04-06,3988.5138
120844,2025-04-07,4006.2588
120844,2025-04-08,4028.3444
120844,2025-04-09,4044.4546
120844,2025-04-10,4044.4546
120844,2025-04-11,4092.9334
120844,2025-04-12,4125.3842
120844,2025-04-13,4125.3842
120844,2025-04-14,4125.3842
120844,2025-04-15,4125.3842
120844,2025-04-16,4125.3842
120844,2025-04-17,4125.3842
120844,2025-04-18,4125.3842
120844,2025-04-19,4125.3842
120844,2025-04-20,4125.3842
120844,2025-04-21,4125.3842
120844,2025-04-22,4125.3842
120844,2025-04-23,4125.3842
120844,2025-04-24,4125.3842
120844,2025-04-25,4125.3842
120844,2025-04-26,4125.3842
120844,2025-04-27,4125.3842
120844,2025-04-28,4125.3842
120844,2025-04-29,4125.3842
120844,2025-04-30,4125.3842
120844,2025-05-01,4125.3842
120844,2025-05-02,3894.3839
120844,2025-05-03,3919.5792
120844,2025-05-04,3919.5792
120844,2025-05-05,3964.0658
120844,2025-05-06,3990.9209
120844,2025-05-07,3990.9209
120844,2025-05-08,4028.9592
120844,2025-05-09,4044.7028
120844,2025-05-10,4044.7028
120844,2025-05-11,4095.3127
120844,2025-05-12,4124.1989
120844,2025-05-13,4124.1989
120844,2025-05-14,4124.1989
120844,2025-05-15,4124.1989
120844,2025-05-16,4124.1989
120844,2025-05-17,4124.1989
120844,2025-05-18,4124.1989
120844,2025-05-19,4124.1989
120844,2025-05-20,4124.1989
120844,2025-05-21,4124.1989
120844,2025-05-22,4124.1989
120844,2025-05-23,4124.1989
120844,2025-05-24,4124.1989
120844,2025-05-25,4124.1989
120844,2025-05-26,4124.1989
120844,2025-05-27,4124.1989
120844,2025-05-28,4124.1989
120844,2025-05-29,4124.1989
120844,2025-05-30,4124.1989
120844,2025-05-31,4124.1989
120844,2025-06-01,3881.5811
120844,2025-06-02,3897.0977
120844,2025-06-03,3922.3134
120844,2025-06-04,3922.3134
120844,2025-06-05,3964.0679
120844,2025-06-06,3991.1862
120844,2025-06-07,3991.1862
120844,2025-06-08,4028.6522
120844,2025-06-09,4028.6522
120844,2025-06-10,4066.4698
120844,2025-06-11,4099.6824
120844,2025-06-12,4099.6824
120844,2025-06-13,4099.6824
120844,2025-06-14,4099.6824
120844,2025-06-15,4099.6824
120844,2025-06-16,4099.6824
120844,2025-06-17,4099.6824
120844,2025-06-18,4099.6824
120844,2025-06-19,4099.6824
120844,2025-06-20,4099.6824
120844,2025-06-21,4099.6824
120844,2025-06-22,4099.6824
120844,2025-06-23,4099.6824
120844,2025-06-24,4099.6824
120844,2025-06-25,4099.6824
120844,2025-06-26,4099.6824
120844,2025-06-27,4099.6824
120844,2025-06-28,4099.6824
120844,2025-06-29,4099.6824
120844,2025-06-30,4099.6824
120844,2025-07-01,3882.9645
120844,2025-07-02,3897.6662
120844,2025-07-03,3925.0433
120844,2025-07-04,3942.4945
120844,2025-07-05,3964.3862
120844,2025-07-06,3964.3862
120844,2025-07-07,4005.5384
120844,2025-07-08,4031.3697
120844,2025-07-09,4031.3697
120844,2025-07-10,4067.6355
120844,2025-07-11,4098.0424
120844,2025-07-12,4098.0424
120844,2025-07-13,4098.0424
120844,2025-07-14,4098.0424
120844,2025-07-15,4098.0424
120844,2025-07-16,4098.0424
120844,2025-07-17,4098.0424
120844,2025-07-18,4098.0424
120844,2025-07-19,4098.0424
120844,2025-07-20,4098.0424
120844,2025-07-21,4098.0424
120844,2025-07-22,4098.0424
120844,2025-07-23,4098.0424
120844,2025-07-24,4098.0424
120844,2025-07-25,4098.0424
120844,2025-07-26,4098.0424
120844,2025-07-27,4098.0424
120844,2025-07-28,4098.0424
120844,2025-07-29,4098.0424
120844,2025-07-30,4098.0424
120844,2025-07-31,4098.0424
120844,2025-08-01,3885.1781
120844,2025-08-02,3885.1781
120844,2025-08-03,3885.1781
120844,2025-08-04,3945.1037
120844,2025-08-05,3964.7035
120844,2025-08-06,3964.7035
120844,2025-08-07,4006.7545
120844,2025-08-08,4031.3455
120844,2025-08-09,4045.2576
120844,2025-08-10,4067.3949
120844,2025-08-11,4067.3949
120844,2025-08-12,4123.4996
120844,2025-08-13,4123.4996
120844,2025-08-14,4123.4996
120844,2025-08-15,4123.4996
120844,2025-08-16,4123.4996
120844,2025-08-17,4123.4996
120844,2025-08-18,4123.4996
120844,2025-08-19,4123.4996
120844,2025-08-20,4123.4996
120844,2025-08-21,4123.4996
120844,2025-08-22,4123.4996
120844,2025-08-23,4123.4996
120844,2025-08-24,4123.4996
120844,2025-08-25,4123.4996
120844,2025-08-26,4123.4996
120844,2025-08-27,4123.4996
120844,2025-08-28,4123.4996
120844,2025-08-29,4123.4996
120844,2025-08-30,4123.4996
120844,2025-08-31,4123.4996
120844,2025-09-01,3886.3559
120844,2025-09-02,3886.3559
120844,2025-09-03,3886.3559
120844,2025-09-04,3947.0841
120844,2025-09-05,3966.0924
120844,2025-09-06,3994.5176
120844,2025-09-07,4007.4004
120844,2025-09-08,4007.4004
120844,2025-09-09,4046.8484
120844,2025-09-10,4071.0582
120844,2025-09-11,4071.0582
120844,2025-09-12,4125.8551
120844,2025-09-13,4125.8551
120844,2025-09-14,4125.8551
120844,2025-09-15,4125.8551
120844,2025-09-16,4125.8551
120844,2025-09-17,4125.8551
120844,2025-09-18,4125.8551
120844,2025-09-19,4125.8551
120844,2025-09-20,4125.8551
120844,2025-09-21,4125.8551
120844,2025-09-22,4125.8551
120844,2025-09-23,4125.8551
120844,2025-09-24,4125.8551
120844,2025-09-25,4125.8551
120844,2025-09-26,4125.8551
120844,2025-09-27,4125.8551
120844,2025-09-28,4125.8551
120844,2025-09-29,4125.8551
120844,2025-09-30,4125.8551
120844,2025-10-01,3885.4269
120844,2025-10-02,3897.6806
120844,2025-10-03,3925.3332
120844,2025-10-04,3949.1762
120844,2025-10-05,3949.1762
120844,2025-10-06,3995.1546
120844,2025-10-07,4010.2805
120844,2025-10-08,4010.2805
120844,2025-10-09,4048.2988
120844,2025-10-10,4072.8753
120844,2025-10-11,4098.7285
120844,2025-10-12,4125.6593
120844,2025-10-13,4125.6593
120844,2025-10-14,4125.6593
120844,2025-10-15,4125.6593
120844,2025-10-16,4125.6593
120844,2025-10-17,4125.6593
120844,2025-10-18,4125.6593
120844,2025-10-19,4125.6593
120844,2025-10-20,4125.6593
120844,2025-10-21,4125.6593
120844,2025-10-22,4125.6593
120844,2025-10-23,4125.6593
120844,2025-10-24,4125.6593
120844,2025-10-25,4125.6593
120844,2025-10-26,4125.6593
120844,2025-10-27,4125.6593
120844,2025-10-28,4125.6593
120844,2025-10-29,4125.6593
120844,2025-10-30,4125.6593
120844,2025-10-31,4125.6593
120844,2025-11-01,4125.6593
120844,2025-11-02,3899.0892
120844,2025-11-03,3925.2857
120844,2025-11-04,3947.6105
120844,2025-11-05,3947.6105
120844,2025-11-06,3997.4915
120844,2025-11-07,4011.5354
120844,2025-11-08,4033.3848
120844,2025-11-09,4048.2038
120844,2025-11-10,4048.2038
120844,2025-11-11,4099.6499
120844,2025-11-12,4127.2408
120844,2025-11-13,4127.2408
120844,2025-11-14,4127.2408
120844,2025-11-15,4127.2408
120844,2025-11-16,4127.2408
120844,2025-11-17,4127.2408
120844,2025-11-18,4127.2408
120844,2025-11-19,4127.2408
120844,2025-11-20,4127.2408
120844,2025-11-21,4127.2408
120844,2025-11-22,4127.2408
120844,2025-11-23,4127.2408
120844,2025-11-24,4127.2408
120844,2025-11-25,4127.2408
120844,2025-11-26,4127.2408
120844,2025-11-27,4127.2408
120844,2025-11-28,4127.2408
120844,2025-11-29,4127.2408
120844,2025-11-30,4127.2408
120844,2025-12-01,4127.2408
120844,2025-12-02,3898.8149
120844,2025-12-03,3926.1979
120844,2025-12-04,3926.1979
120844,2025-12-05,3965.8957
120844,2025-12-06,3995.3795
120844,2025-12-07,3995.3795
120844,2025-12-08,4034.6628
120844,2025-12-09,4050.2111
120844,2025-12-10,4050.2111
120844,2025-12-11,4101.8381
120844,2025-12-12,4127.9222
120844,2025-12-13,4127.9222
120844,2025-12-14,4127.9222
120844,2025-12-15,4127.9222
120844,2025-12-16,4127.9222
120844,2025-12-17,4127.9222
120844,2025-12-18,4127.9222
120844,2025-12-19,4127.9222
120844,2025-12-20,4127.9222
120844,2025-12-21,4127.9222
120844,2025-12-22,4127.9222
120844,2025-12-23,4127.9222
120844,2025-12-24,4127.9222
120844,2025-12-25,4127.9222
120844,2025-12-26,4127.9222
120844,2025-12-27,4127.9222
120844,2025-12-28,4127.9222
120844,2025-12-29,4127.9222
120844,2025-12-30,4127.9222
120844,2025-12-31,4127.9222
120844,2026-01-01,4148.4634
120844,2026-01-02,4148.4634
120844,2026-01-03,4148.4634
120844,2026-01-04,4215.0196
120844,2026-01-05,4240.9097
120844,2026-01-06,4240.9097
120844,2026-01-07,4240.9097
120844,2026-01-08,4240.9097
120844,2026-01-09,4240.9097
120844,2026-01-10,4240.9097
120844,2026-01-11,4240.9097
120844,2026-01-12,4240.9097
120844,2026-01-13,4240.9097
120844,2026-01-14,4240.9097
120844,2026-01-15,4240.9097
120844,2026-01-16,4240.9097
120844,2026-01-17,4240.9097
120844,2026-01-18,4240.9097
