investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status
INV001042,,120506,,5319,Karnataka,Mysore,B30,26-35,Male,13.5,Mandate,Verified
INV003678,,120843,,10565,Gujarat,Ahmedabad,T30,26-35,Male,6.6,Net Banking,Verified
INV001048,,119094,,538,Delhi,New Delhi,T30,46-55,Male,46.6,Net Banking,Verified
INV001314,,125498,,40588,Gujarat,Ahmedabad,T30,26-35,Female,19.2,UPI,Verified
INV001465,,120507,,82527,Punjab,Amritsar,B30,26-35,Male,21.0,Net Banking,Verified
INV001597,,120505,,8475,West Bengal,Kolkata,T30,36-45,Male,46.1,Cheque,Pending
INV003648,,119120,,40870,Haryana,Faridabad,B30,46-55,Male,74.1,Net Banking,Verified
INV001473,,125497,,278248,Delhi,Gurugram,T30,36-45,Male,29.1,Cheque,Verified
INV004551,,101207,,26294,Maharashtra,Nashik,B30,18-25,Male,6.0,Net Banking,Verified
INV004007,,120843,,353036,Delhi,New Delhi,T30,18-25,Female,4.5,Cheque,Verified
INV003082,,102886,,4973,Telangana,Hyderabad,T30,26-35,Male,18.7,Net Banking,Verified
INV000507,,120503,,2231,Gujarat,Ahmedabad,T30,36-45,Male,44.1,UPI,Verified
INV002132,,101208,,272763,Tamil Nadu,Coimbatore,B30,46-55,Female,31.0,Net Banking,Verified
INV004561,,100025,,2596,Haryana,Faridabad,B30,26-35,Male,18.8,Net Banking,Verified
INV004461,,119599,,120505,Tamil Nadu,Chennai,T30,46-55,Male,80.3,Mandate,Verified
INV002033,,100033,,138481,Gujarat,Ahmedabad,T30,46-55,Male,18.9,Net Banking,Verified
INV003857,,120842,,286846,Madhya Pradesh,Indore,T30,18-25,Male,3.8,UPI,Verified
INV003857,,120504,,350338,Madhya Pradesh,Indore,T30,18-25,Male,3.8,Net Banking,Verified
INV001055,,120504,,14499,Haryana,Gurugram,T30,26-35,Female,17.6,UPI,Verified
INV004458,,118632,,203858,Gujarat,Ahmedabad,T30,26-35,Female,12.3,Cheque,Verified
INV003625,,119551,,2373,Telangana,Hyderabad,T30,26-35,Female,22.0,Net Banking,Verified
INV001521,,119551,,4038,Haryana,Faridabad,B30,18-25,Male,4.9,UPI,Verified
INV001246,,100025,,116852,Rajasthan,Jaipur,T30,46-55,Male,51.2,Net Banking,Verified
INV003231,,102885,,1180,Haryana,Gurugram,T30,26-35,Male,9.1,Cheque,Verified
INV000629,,149322,,2223,West Bengal,Kolkata,T30,46-55,Male,96.4,UPI,Verified
INV004091,,148569,,951,Tamil Nadu,Chennai,T30,26-35,Male,7.2,Net Banking,Verified
INV003250,,119095,,8199,Gujarat,Ahmedabad,T30,26-35,Male,11.3,Net Banking,Pending
INV001573,,149322,,8647,Tamil Nadu,Coimbatore,B30,26-35,Male,20.7,Mandate,Verified
INV003157,,119120,,497667,Maharashtra,Pune,T30,36-45,Male,44.7,Mandate,Verified
INV004638,,118632,,4747,Delhi,New Delhi,T30,26-35,Male,6.3,Cheque,Verified
INV000893,,120841,,52645,Punjab,Chandigarh,T30,46-55,Male,35.3,UPI,Verified
INV004666,,100025,,344987,Rajasthan,Jaipur,T30,26-35,Male,24.1,UPI,Verified
INV004989,,101206,,1673,Karnataka,Bangalore,T30,26-35,Male,6.4,UPI,Verified
INV001165,,119599,,517,Delhi,Noida,T30,46-55,Female,48.5,Net Banking,Verified
INV002566,,119120,,196122,Uttar Pradesh,Kanpur,B30,26-35,Female,23.0,Cheque,Verified
INV002561,,120844,,1604,Gujarat,Ahmedabad,T30,18-25,Female,4.6,Net Banking,Verified
INV000095,,119552,,41009,West Bengal,Kolkata,T30,18-25,Male,6.5,UPI,Verified
INV004916,,120504,,17310,Haryana,Faridabad,B30,26-35,Male,12.5,Net Banking,Pending
INV001140,,125498,,17943,Uttar Pradesh,Lucknow,T30,36-45,Female,18.8,Net Banking,Verified
INV002502,,125497,,1070,Tamil Nadu,Coimbatore,B30,26-35,Male,23.6,Mandate,Verified
INV003947,,118633,,3223,Delhi,Noida,T30,26-35,Male,12.9,Mandate,Verified
INV003830,,102886,,177347,Punjab,Amritsar,B30,26-35,Male,17.6,Net Banking,Verified
INV001103,,118633,,22453,Karnataka,Mysore,B30,26-35,Female,6.4,Net Banking,Verified
INV002458,,148568,,32008,West Bengal,Kolkata,T30,18-25,Male,7.1,Mandate,Verified
INV001099,,120504,,5415,Haryana,Gurugram,T30,26-35,Female,18.9,Net Banking,Verified
INV001401,,101207,,4968,Tamil Nadu,Coimbatore,B30,26-35,Male,15.6,Net Banking,Verified
INV004849,,119095,,2799,Maharashtra,Pune,T30,46-55,Female,21.9,Cheque,Verified
INV002437,,119599,,570,Haryana,Faridabad,B30,26-35,Male,24.8,Net Banking,Verified
INV004832,,102886,,55896,Uttar Pradesh,Kanpur,B30,18-25,Male,3.8,UPI,Verified
INV002413,,118636,,10084,Gujarat,Surat,T30,26-35,Male,14.4,Net Banking,Verified
INV002412,,120842,,301368,Karnataka,Bangalore,T30,26-35,Male,11.4,Cheque,Verified
INV000221,,120844,,2384,Uttar Pradesh,Agra,B30,36-45,Female,46.2,UPI,Verified
INV001261,,119094,,2335,Rajasthan,Jaipur,T30,46-55,Male,50.0,Cheque,Verified
INV002369,,120844,,6644,Madhya Pradesh,Bhopal,B30,36-45,Male,33.6,Mandate,Verified
INV003975,,100033,,6464,Gujarat,Ahmedabad,T30,36-45,Male,26.2,Mandate,Verified
INV004756,,102887,,352272,Gujarat,Surat,T30,46-55,Male,41.1,Mandate,Verified
INV004750,,119598,,4348,Madhya Pradesh,Bhopal,B30,26-35,Female,13.9,Cheque,Pending
INV004730,,149323,,894,Maharashtra,Mumbai,T30,36-45,Male,32.6,UPI,Verified
INV003989,,149322,,2073,Maharashtra,Nashik,B30,26-35,Male,24.6,Mandate,Verified
INV002925,,119551,,13179,West Bengal,Kolkata,T30,36-45,Female,48.6,Cheque,Verified
INV003280,,120844,,498,Haryana,Faridabad,B30,26-35,Female,9.0,Net Banking,Verified
INV000387,,148568,,352552,Gujarat,Surat,T30,36-45,Male,53.8,Mandate,Verified
INV003291,,100025,,5530,Gujarat,Surat,T30,36-45,Male,47.1,Cheque,Verified
INV004565,,125498,,374111,Gujarat,Surat,T30,26-35,Male,9.2,Net Banking,Verified
INV001247,,119093,,6637,West Bengal,Kolkata,T30,36-45,Male,48.1,Mandate,Verified
INV000821,,148568,,445791,Uttar Pradesh,Kanpur,B30,36-45,Male,50.1,UPI,Verified
INV001739,,118636,,11423,West Bengal,Kolkata,T30,36-45,Female,45.5,Net Banking,Verified
INV004100,,119093,,77519,Delhi,Gurugram,T30,26-35,Male,20.7,Cheque,Verified
INV000946,,118633,,27084,Karnataka,Bangalore,T30,46-55,Female,37.3,UPI,Verified
INV001674,,120506,,1152,Delhi,Noida,T30,26-35,Male,12.0,Net Banking,Verified
INV003788,,148568,,7262,Tamil Nadu,Chennai,T30,18-25,Male,3.1,Net Banking,Verified
INV000869,,120841,,53281,West Bengal,Kolkata,T30,26-35,Female,12.1,Net Banking,Verified
INV000957,,100025,,472,Madhya Pradesh,Bhopal,B30,36-45,Male,38.2,Cheque,Verified
INV004332,,119552,,398370,Haryana,Faridabad,B30,36-45,Female,52.1,Net Banking,Verified
INV004277,,120504,,58490,Telangana,Hyderabad,T30,26-35,Male,19.6,Cheque,Verified
INV001757,,119598,,52628,Telangana,Hyderabad,T30,46-55,Male,87.3,Mandate,Verified
INV004252,,119093,,571,Haryana,Faridabad,B30,36-45,Male,58.7,Net Banking,Pending
INV001460,,119599,,16646,Uttar Pradesh,Kanpur,B30,36-45,Male,45.4,UPI,Verified
INV001794,,149323,,590,Haryana,Gurugram,T30,26-35,Male,23.2,Mandate,Verified
INV004002,,125497,,286388,Madhya Pradesh,Bhopal,B30,56+,Male,33.1,UPI,Verified
INV003978,,101208,,2604,Telangana,Hyderabad,T30,26-35,Female,6.2,UPI,Pending
INV002251,,102887,,2435,Punjab,Chandigarh,T30,26-35,Female,16.8,Net Banking,Verified
INV001281,,101207,,395609,Telangana,Hyderabad,T30,18-25,Male,7.9,UPI,Verified
INV003113,,149324,,140329,Rajasthan,Jaipur,T30,26-35,Male,22.0,UPI,Verified
INV002985,,100025,,420935,Gujarat,Ahmedabad,T30,36-45,Male,26.4,UPI,Verified
INV003835,,120505,,125743,Delhi,Noida,T30,36-45,Female,58.3,Mandate,Verified
INV003834,,118633,,5259,Madhya Pradesh,Bhopal,B30,36-45,Male,25.1,Net Banking,Verified
INV002038,,119093,,54568,Madhya Pradesh,Bhopal,B30,26-35,Male,20.6,Mandate,Verified
INV000199,,119092,,823,Telangana,Hyderabad,T30,36-45,Female,15.7,Cheque,Verified
INV004830,,120504,,219145,Gujarat,Ahmedabad,T30,26-35,Male,15.1,Net Banking,Pending
INV004755,,100033,,371205,Uttar Pradesh,Agra,B30,18-25,Female,6.5,Net Banking,Pending
INV003650,,148568,,8798,Telangana,Hyderabad,T30,46-55,Male,87.3,Net Banking,Verified
INV004544,,102886,,328992,Maharashtra,Mumbai,T30,36-45,Male,52.1,Net Banking,Verified
INV003382,,101207,,283312,Karnataka,Bangalore,T30,26-35,Male,19.8,Net Banking,Verified
INV000299,,102885,,433533,Delhi,Noida,T30,26-35,Male,24.4,UPI,Pending
INV003397,,101208,,170995,Haryana,Faridabad,B30,26-35,Male,11.7,UPI,Verified
INV001222,,100025,,6539,Delhi,Noida,T30,26-35,Female,14.9,Cheque,Verified
INV000441,,119599,,1933,Tamil Nadu,Chennai,T30,26-35,Female,8.3,Cheque,Verified
INV004270,,148568,,11101,Rajasthan,Udaipur,B30,18-25,Male,5.7,Mandate,Verified
INV004579,,149323,,221991,Rajasthan,Jaipur,T30,26-35,Male,18.7,Cheque,Verified
INV002300,,101206,,6699,Punjab,Amritsar,B30,36-45,Female,21.1,Cheque,Verified
INV000410,,120844,,1162,Rajasthan,Jaipur,T30,18-25,Female,5.3,Net Banking,Verified
INV000286,,125498,,2645,Madhya Pradesh,Indore,T30,26-35,Female,9.8,Net Banking,Pending
INV002260,,102887,,8945,Telangana,Hyderabad,T30,26-35,Female,10.1,Cheque,Verified
INV004243,,125497,,54284,Punjab,Amritsar,B30,36-45,Female,38.7,Mandate,Verified
INV000806,,148569,,2778,Maharashtra,Pune,T30,46-55,Male,90.4,Net Banking,Verified
INV000399,,100025,,2676,Karnataka,Bangalore,T30,26-35,Male,14.3,Mandate,Verified
INV003070,,120505,,342291,West Bengal,Kolkata,T30,26-35,Male,23.7,Mandate,Verified
INV002308,,120842,,492973,Tamil Nadu,Chennai,T30,26-35,Male,19.0,Cheque,Verified
INV000742,,148568,,177806,Uttar Pradesh,Lucknow,T30,36-45,Male,27.4,Mandate,Verified
INV002406,,119551,,298414,Tamil Nadu,Chennai,T30,36-45,Male,31.9,Cheque,Verified
INV004646,,118632,,8422,Madhya Pradesh,Indore,T30,18-25,Female,5.5,UPI,Verified
INV001108,,101208,,17016,Karnataka,Bangalore,T30,26-35,Male,23.1,Net Banking,Verified
INV000725,,125498,,565,Telangana,Hyderabad,T30,18-25,Male,6.9,Cheque,Pending
INV000155,,120503,,1057,Madhya Pradesh,Bhopal,B30,26-35,Female,17.4,Cheque,Verified
INV001115,,118633,,7457,Uttar Pradesh,Kanpur,B30,26-35,Male,20.7,Net Banking,Verified
INV001836,,119551,,934,Uttar Pradesh,Agra,B30,26-35,Male,17.4,Net Banking,Verified
INV001312,,101206,,11250,Delhi,Noida,T30,26-35,Male,6.9,Cheque,Verified
INV003467,,119092,,2177,Madhya Pradesh,Indore,T30,46-55,Female,89.7,Cheque,Verified
INV003236,,102886,,15285,Madhya Pradesh,Bhopal,B30,18-25,Male,3.4,UPI,Verified
INV001591,,101208,,55542,Rajasthan,Jaipur,T30,56+,Male,28.1,Mandate,Verified
INV001347,,119095,,2668,Madhya Pradesh,Indore,T30,46-55,Male,57.6,UPI,Verified
INV004075,,101207,,47848,Rajasthan,Jaipur,T30,36-45,Male,56.5,UPI,Verified
INV001377,,148568,,388767,Maharashtra,Mumbai,T30,56+,Female,64.7,Net Banking,Verified
INV000075,,120507,,20377,Madhya Pradesh,Bhopal,B30,36-45,Male,27.2,Cheque,Verified
INV003738,,120841,,8409,Delhi,Noida,T30,26-35,Male,19.0,Net Banking,Verified
INV002553,,120842,,456078,Gujarat,Ahmedabad,T30,36-45,Female,47.8,Cheque,Verified
INV001297,,118633,,2660,Punjab,Chandigarh,T30,36-45,Male,58.0,UPI,Pending
INV004310,,120843,,144343,Telangana,Hyderabad,T30,36-45,Male,18.3,Cheque,Verified
INV001867,,120507,,439,Rajasthan,Jaipur,T30,26-35,Male,22.1,Cheque,Verified
INV004455,,101206,,202409,Telangana,Hyderabad,T30,18-25,Female,3.5,UPI,Verified
INV003626,,148568,,505,Madhya Pradesh,Indore,T30,26-35,Male,23.5,UPI,Verified
INV001651,,119094,,381526,Gujarat,Ahmedabad,T30,18-25,Male,4.1,Net Banking,Verified
INV003906,,101207,,2515,Haryana,Faridabad,B30,36-45,Male,39.7,UPI,Verified
INV004863,,118635,,9462,Maharashtra,Mumbai,T30,26-35,Male,21.1,UPI,Verified
INV000091,,101206,,50198,Haryana,Gurugram,T30,26-35,Male,14.6,Net Banking,Verified
INV000044,,125497,,1035,Karnataka,Mysore,B30,36-45,Male,34.9,Mandate,Pending
INV003704,,119552,,2788,West Bengal,Kolkata,T30,18-25,Male,4.6,UPI,Verified
INV000939,,120507,,13105,Karnataka,Bangalore,T30,26-35,Male,19.6,Mandate,Verified
INV000903,,120506,,180242,Karnataka,Bangalore,T30,26-35,Female,24.7,Mandate,Verified
INV002582,,120503,,19620,Telangana,Hyderabad,T30,26-35,Female,11.1,Cheque,Verified
INV003555,,119092,,256109,Karnataka,Mysore,B30,26-35,Male,18.6,UPI,Verified
INV002295,,120842,,16354,Telangana,Hyderabad,T30,26-35,Female,17.9,Mandate,Verified
INV002599,,149324,,1193,Gujarat,Surat,T30,26-35,Male,11.4,UPI,Verified
INV001352,,120504,,41865,Punjab,Chandigarh,T30,26-35,Female,8.3,UPI,Verified
INV004661,,119093,,567,Maharashtra,Nashik,B30,26-35,Male,9.8,UPI,Pending
INV004688,,119092,,501167,West Bengal,Kolkata,T30,26-35,Male,20.7,Net Banking,Verified
INV003675,,100033,,363448,West Bengal,Kolkata,T30,56+,Male,63.9,Net Banking,Verified
INV003703,,100016,,2952,Karnataka,Bangalore,T30,36-45,Female,20.8,Net Banking,Verified
INV004168,,101207,,23309,Maharashtra,Nashik,B30,36-45,Female,20.9,UPI,Verified
INV000174,,100025,,1745,Karnataka,Bangalore,T30,36-45,Male,58.1,Mandate,Verified
INV004825,,101207,,21409,Delhi,Noida,T30,56+,Male,15.3,UPI,Verified
INV004655,,119093,,4912,Telangana,Hyderabad,T30,36-45,Male,19.7,Mandate,Verified
INV004228,,119093,,9617,Madhya Pradesh,Bhopal,B30,26-35,Female,18.0,UPI,Verified
INV000846,,149322,,471,Rajasthan,Udaipur,B30,26-35,Female,21.7,Mandate,Verified
INV003428,,102885,,2463,Tamil Nadu,Coimbatore,B30,26-35,Female,22.8,Mandate,Verified
INV004801,,120844,,103961,Uttar Pradesh,Lucknow,T30,26-35,Male,13.2,Mandate,Verified
INV002812,,118634,,327561,West Bengal,Kolkata,T30,26-35,Female,23.2,Mandate,Verified
INV002368,,119094,,4933,Telangana,Hyderabad,T30,26-35,Male,13.7,Mandate,Verified
INV002444,,101208,,455948,Uttar Pradesh,Lucknow,T30,18-25,Female,3.8,Net Banking,Pending
INV000256,,101207,,2190,Delhi,New Delhi,T30,36-45,Male,14.0,Cheque,Pending
INV002852,,101208,,509014,West Bengal,Kolkata,T30,46-55,Male,69.5,Net Banking,Verified
INV001118,,120841,,7169,Haryana,Gurugram,T30,18-25,Male,6.7,Net Banking,Verified
INV002886,,120841,,53100,Tamil Nadu,Chennai,T30,18-25,Female,7.1,Net Banking,Verified
INV003677,,120843,,1950,Gujarat,Ahmedabad,T30,36-45,Female,23.8,Mandate,Verified
INV002510,,101207,,225960,Karnataka,Mysore,B30,36-45,Male,32.6,UPI,Verified
INV000907,,120841,,5768,Karnataka,Bangalore,T30,46-55,Female,64.5,Net Banking,Verified
INV003738,,118633,,455,Delhi,Noida,T30,26-35,Male,19.0,Net Banking,Verified
INV003723,,149324,,334588,Tamil Nadu,Chennai,T30,26-35,Female,10.9,Mandate,Pending
INV001858,,125497,,9529,Punjab,Amritsar,B30,36-45,Male,16.6,Mandate,Verified
INV001769,,119120,,226891,Punjab,Chandigarh,T30,18-25,Male,7.4,UPI,Verified
INV000746,,102886,,448366,Madhya Pradesh,Bhopal,B30,36-45,Male,49.8,Cheque,Verified
INV000520,,120505,,44084,West Bengal,Kolkata,T30,46-55,Female,59.4,Net Banking,Verified
INV000544,,101207,,299640,Madhya Pradesh,Bhopal,B30,18-25,Male,3.6,Net Banking,Verified
INV000960,,149324,,227201,West Bengal,Kolkata,T30,46-55,Male,90.6,Net Banking,Verified
INV003854,,118635,,5319,Maharashtra,Pune,T30,26-35,Male,16.5,Net Banking,Verified
INV001809,,120841,,2915,Telangana,Hyderabad,T30,46-55,Male,80.5,UPI,Verified
INV001025,,148567,,15197,Maharashtra,Pune,T30,18-25,Male,5.7,Cheque,Verified
INV000566,,119095,,404056,Uttar Pradesh,Agra,B30,36-45,Male,18.2,Cheque,Verified
INV003173,,125497,,75475,Gujarat,Surat,T30,18-25,Male,7.1,UPI,Verified
INV004464,,120504,,583403,Haryana,Faridabad,B30,26-35,Female,11.9,UPI,Verified
INV004295,,119095,,4243,Karnataka,Bangalore,T30,36-45,Male,50.6,Cheque,Verified
INV003349,,119599,,12973,Uttar Pradesh,Agra,B30,26-35,Male,10.5,Mandate,Verified
INV001514,,119095,,10705,Delhi,Gurugram,T30,46-55,Male,75.8,Net Banking,Verified
INV004437,,149323,,227119,Telangana,Hyderabad,T30,26-35,Male,13.7,Net Banking,Verified
INV003341,,119598,,124786,Rajasthan,Jaipur,T30,26-35,Male,23.0,Cheque,Verified
INV004049,,120843,,951,Gujarat,Ahmedabad,T30,36-45,Male,31.1,Net Banking,Verified
INV004400,,118635,,20730,Uttar Pradesh,Agra,B30,26-35,Male,19.5,Mandate,Verified
INV004325,,118636,,311200,Rajasthan,Jaipur,T30,36-45,Male,26.3,Cheque,Verified
INV001848,,100025,,252285,Punjab,Chandigarh,T30,26-35,Male,10.9,Mandate,Verified
INV003571,,148569,,406494,Haryana,Faridabad,B30,36-45,Male,53.1,Cheque,Pending
INV001884,,100033,,27771,Madhya Pradesh,Indore,T30,18-25,Female,7.0,Cheque,Verified
INV001576,,120844,,2050,Delhi,Noida,T30,46-55,Female,46.5,Net Banking,Verified
INV004096,,100016,,11835,Tamil Nadu,Coimbatore,B30,36-45,Male,57.1,Mandate,Pending
INV001593,,120841,,2684,Punjab,Chandigarh,T30,36-45,Female,53.2,Net Banking,Pending
INV001045,,119093,,25802,Punjab,Chandigarh,T30,36-45,Female,45.5,Net Banking,Verified
INV001225,,148567,,2997,Karnataka,Mysore,B30,26-35,Male,16.5,UPI,Verified
INV002988,,148568,,360358,Uttar Pradesh,Kanpur,B30,36-45,Male,40.1,Net Banking,Pending
INV002216,,100016,,280950,Maharashtra,Mumbai,T30,46-55,Male,26.5,Cheque,Verified
INV001301,,100033,,152974,Delhi,New Delhi,T30,26-35,Male,19.1,Mandate,Verified
INV003009,,119551,,182484,Karnataka,Bangalore,T30,26-35,Male,20.1,Mandate,Verified
INV003011,,100033,,7387,Gujarat,Ahmedabad,T30,18-25,Male,4.4,Mandate,Verified
INV000777,,120507,,598,Uttar Pradesh,Lucknow,T30,26-35,Male,15.7,Cheque,Verified
INV000853,,120505,,415,Punjab,Chandigarh,T30,26-35,Female,8.0,UPI,Verified
INV002744,,119551,,2328,Karnataka,Bangalore,T30,36-45,Male,25.9,Net Banking,Verified
INV004737,,120507,,447,Madhya Pradesh,Indore,T30,46-55,Male,98.4,Mandate,Verified
INV001512,,118633,,2989,Haryana,Gurugram,T30,46-55,Male,49.4,Cheque,Verified
INV000192,,101208,,152287,Haryana,Faridabad,B30,26-35,Male,24.4,Cheque,Verified
INV000599,,119094,,7621,Gujarat,Ahmedabad,T30,36-45,Male,24.0,Mandate,Verified
INV003552,,100033,,415428,Gujarat,Surat,T30,26-35,Male,17.0,UPI,Verified
INV001226,,120506,,2017,West Bengal,Kolkata,T30,26-35,Female,20.4,UPI,Verified
INV000738,,120507,,181065,Punjab,Amritsar,B30,26-35,Male,12.1,Mandate,Pending
INV002430,,120505,,399119,Madhya Pradesh,Bhopal,B30,26-35,Male,16.2,Net Banking,Verified
INV002762,,119551,,339837,Rajasthan,Udaipur,B30,26-35,Female,21.9,Cheque,Verified
INV001058,,149323,,68352,Uttar Pradesh,Kanpur,B30,36-45,Male,28.2,Mandate,Verified
INV004368,,120504,,20681,Punjab,Chandigarh,T30,36-45,Male,33.7,UPI,Verified
INV004326,,101208,,22433,Delhi,Gurugram,T30,26-35,Male,7.5,UPI,Verified
INV003700,,100033,,120117,Maharashtra,Nashik,B30,46-55,Male,42.6,Cheque,Verified
INV002510,,119599,,2150,Karnataka,Mysore,B30,36-45,Male,32.6,UPI,Verified
INV002688,,149324,,22865,Uttar Pradesh,Lucknow,T30,26-35,Male,23.5,UPI,Verified
INV003731,,101208,,355709,Tamil Nadu,Coimbatore,B30,26-35,Female,9.9,Cheque,Verified
INV000664,,118633,,68800,West Bengal,Kolkata,T30,26-35,Male,21.1,Mandate,Verified
INV003943,,102887,,2047,Telangana,Hyderabad,T30,46-55,Male,46.2,Net Banking,Verified
INV000995,,118632,,441,Delhi,New Delhi,T30,56+,Male,34.6,Net Banking,Verified
INV003708,,119094,,2544,Punjab,Amritsar,B30,46-55,Male,38.6,Cheque,Verified
INV002263,,118635,,358807,Gujarat,Surat,T30,26-35,Female,11.3,Net Banking,Verified
INV001937,,119599,,282036,Haryana,Gurugram,T30,18-25,Male,7.8,Mandate,Verified
INV000089,,120844,,13756,Maharashtra,Mumbai,T30,26-35,Female,11.2,Net Banking,Pending
INV001613,,148568,,93697,Telangana,Hyderabad,T30,26-35,Female,17.7,Cheque,Verified
INV001693,,119094,,421,Tamil Nadu,Coimbatore,B30,36-45,Male,49.0,UPI,Verified
INV004688,,118633,,423208,West Bengal,Kolkata,T30,26-35,Male,20.7,Net Banking,Verified
INV000621,,118634,,544,Rajasthan,Udaipur,B30,56+,Female,45.8,Net Banking,Verified
INV001934,,102886,,416,West Bengal,Kolkata,T30,46-55,Female,77.4,Cheque,Verified
INV001759,,120844,,17681,Haryana,Faridabad,B30,36-45,Female,25.6,Mandate,Verified
INV001223,,125497,,2091,Punjab,Amritsar,B30,56+,Male,46.0,Mandate,Verified
INV004319,,120841,,22569,Gujarat,Surat,T30,18-25,Male,3.9,Mandate,Verified
INV002136,,120844,,565,Punjab,Chandigarh,T30,18-25,Male,5.3,Mandate,Verified
INV000268,,119551,,2922,Haryana,Gurugram,T30,18-25,Female,4.7,Cheque,Verified
INV001861,,119095,,438,Haryana,Gurugram,T30,26-35,Female,19.4,UPI,Verified
INV000966,,118636,,102207,Telangana,Hyderabad,T30,26-35,Male,22.8,Cheque,Verified
INV003140,,149323,,135333,West Bengal,Kolkata,T30,26-35,Male,16.9,Net Banking,Verified
INV001636,,119120,,3428,Rajasthan,Udaipur,B30,18-25,Male,6.0,Net Banking,Verified
INV004555,,120507,,40341,Uttar Pradesh,Lucknow,T30,36-45,Female,24.4,Net Banking,Verified
INV002218,,118635,,323421,Punjab,Amritsar,B30,36-45,Male,52.7,Cheque,Verified
INV000906,,119599,,248100,Maharashtra,Mumbai,T30,26-35,Male,20.7,UPI,Verified
INV000819,,118633,,506346,Karnataka,Bangalore,T30,36-45,Male,56.5,UPI,Verified
INV003300,,100016,,2047,Uttar Pradesh,Agra,B30,36-45,Male,13.3,UPI,Verified
INV002040,,120503,,18797,Karnataka,Mysore,B30,36-45,Female,49.1,UPI,Verified
INV001190,,119092,,48841,Maharashtra,Mumbai,T30,26-35,Male,15.6,Cheque,Verified
INV004957,,149322,,101080,Delhi,New Delhi,T30,36-45,Male,51.2,Mandate,Verified
INV004802,,120504,,8016,Uttar Pradesh,Kanpur,B30,26-35,Male,20.9,Net Banking,Verified
INV001416,,119095,,6818,Haryana,Faridabad,B30,18-25,Male,7.9,Mandate,Verified
INV002035,,149323,,889,Tamil Nadu,Chennai,T30,36-45,Male,12.2,UPI,Verified
INV002876,,120507,,51428,Uttar Pradesh,Kanpur,B30,36-45,Female,44.6,Cheque,Verified
INV001313,,118634,,90616,Gujarat,Surat,T30,36-45,Male,20.3,Mandate,Verified
INV004294,,102885,,1136,Punjab,Chandigarh,T30,56+,Female,76.0,Net Banking,Verified
INV000325,,101208,,7037,Haryana,Faridabad,B30,26-35,Male,20.9,UPI,Verified
INV002415,,120506,,110952,West Bengal,Kolkata,T30,36-45,Male,13.9,Net Banking,Pending
INV004559,,120843,,261644,West Bengal,Kolkata,T30,26-35,Male,15.9,Net Banking,Verified
INV001083,,100033,,110869,Gujarat,Ahmedabad,T30,46-55,Male,16.4,Cheque,Pending
INV003966,,100016,,400,Uttar Pradesh,Agra,B30,46-55,Male,79.6,Cheque,Verified
INV003411,,120505,,35620,Tamil Nadu,Chennai,T30,26-35,Male,14.2,Mandate,Verified
INV004540,,119093,,150266,Punjab,Chandigarh,T30,36-45,Male,48.9,Net Banking,Verified
INV000671,,148567,,207829,Uttar Pradesh,Agra,B30,36-45,Female,15.3,UPI,Verified
INV003882,,119552,,7854,Maharashtra,Nashik,B30,36-45,Male,51.6,Cheque,Verified
INV004667,,100025,,86921,Maharashtra,Pune,T30,26-35,Male,16.9,Net Banking,Verified
INV004963,,149323,,3511,Delhi,Noida,T30,36-45,Female,59.6,Mandate,Verified
INV000782,,118636,,3308,Telangana,Hyderabad,T30,18-25,Male,4.4,Mandate,Verified
INV001160,,120503,,1176,Karnataka,Mysore,B30,36-45,Female,13.8,Mandate,Verified
INV004934,,119552,,2889,West Bengal,Kolkata,T30,26-35,Female,22.0,Net Banking,Verified
INV001147,,119598,,425097,Tamil Nadu,Coimbatore,B30,36-45,Female,14.6,Mandate,Verified
INV000881,,102887,,13898,Uttar Pradesh,Agra,B30,26-35,Male,17.1,Cheque,Verified
INV000772,,118634,,11427,Karnataka,Bangalore,T30,56+,Female,16.1,Net Banking,Verified
INV000974,,100025,,14929,Maharashtra,Mumbai,T30,46-55,Male,88.6,Net Banking,Verified
INV000298,,119092,,423,Uttar Pradesh,Kanpur,B30,18-25,Male,6.3,Net Banking,Verified
INV000425,,119599,,106813,Rajasthan,Jaipur,T30,56+,Male,77.2,Net Banking,Verified
INV004771,,119094,,1052,Tamil Nadu,Coimbatore,B30,18-25,Male,6.6,Mandate,Verified
INV000247,,148569,,164460,Haryana,Gurugram,T30,18-25,Male,7.1,Cheque,Verified
INV000242,,125497,,330530,Maharashtra,Nashik,B30,36-45,Male,40.2,Cheque,Verified
INV004720,,149323,,16821,Gujarat,Surat,T30,46-55,Female,95.7,Mandate,Verified
INV000241,,120505,,15485,Telangana,Hyderabad,T30,26-35,Female,16.5,Mandate,Verified
INV001026,,119598,,293817,Haryana,Gurugram,T30,26-35,Male,12.1,Cheque,Verified
INV004481,,120844,,2008,Rajasthan,Jaipur,T30,46-55,Male,60.1,Cheque,Verified
INV000417,,120842,,484794,Haryana,Gurugram,T30,26-35,Female,13.5,Cheque,Verified
INV000219,,101207,,472617,Gujarat,Ahmedabad,T30,26-35,Male,22.3,Net Banking,Verified
INV000841,,120507,,546754,Maharashtra,Mumbai,T30,36-45,Male,56.5,Cheque,Verified
INV003990,,119551,,198362,Gujarat,Ahmedabad,T30,18-25,Male,5.3,UPI,Pending
